id,parent_id,name,name_en,area
301609,3016,ตะโก,TAKO,
301610,3016,ห้วยแคน,HUAI KHAEN,
301701,3017,ชุมพวง,CHUM PHUANG,
301702,3017,ประสุข,PRASUK,
301703,3017,ท่าลาด,THA LAT,
301704,3017,สาหร่าย,SARAI,
301705,3017,ตลาดไทร,TALAT SAI,
301710,3017,โนนรัง,NON RANG,
301714,3017,หนองหลัก,NONG LAK,
301716,3017,โนนตูม,NON TUM,
301717,3017,โนนยอ,NON YO,
301801,3018,สูงเนิน,SUNG NOEN,
301802,3018,เสมา,SEMA,
301803,3018,โคราช,KHORAT,
301804,3018,บุ่งขี้เหล็ก,BUNG KHI LEK,
301805,3018,โนนค่า,NON KHA,
301806,3018,โค้งยาง,KHONG YANG,
301807,3018,มะเกลือเก่า,MAKLUEA KAO,
301808,3018,มะเกลือใหม่,MAKLUEA MAI,
301809,3018,นากลาง,NA KLANG,
301810,3018,หนองตะไก้,NONG TAKAI,
301811,3018,กุดจิก,KUT CHIK,
301901,3019,ขามทะเลสอ,KHAM THALE SO,
301902,3019,โป่งแดง,PONG DAENG,
301903,3019,พันดุง,PHAN DUNG,
301904,3019,หนองสรวง,NONG SUANG,
301905,3019,บึงอ้อ,BUENG O,
302001,3020,สีคิ้ว,SI KHIO,
302002,3020,บ้านหัน,BAN HAN,
302003,3020,กฤษณา,KRITSANA,
302004,3020,ลาดบัวขาว,LAT BUA KHAO,
302005,3020,หนองหญ้าขาว,NONG YA KHAO,
302006,3020,กุดน้อย,KUT NOI,
302007,3020,หนองน้ำใส,NONG NAM SAI,
302008,3020,วังโรงใหญ่,WANG RONG YAI,
302009,3020,มิตรภาพ,MITTRAPHAP,
302010,3020,คลองไผ่,KHLONG PHAI,
302011,3020,ดอนเมือง,DON MUEANG,
302012,3020,หนองบัวน้อย,NONG BUA NOI,
302101,3021,ปากช่อง,PAK CHONG,
302102,3021,กลางดง,KLANG DONG,
302103,3021,จันทึก,CHAN THUEK,
302104,3021,วังกะทะ,WANG KATHA,
302105,3021,หมูสี,MU SI,
302106,3021,หนองสาหร่าย,NONG SARAI,
302107,3021,ขนงพระ,KHANONG PHRA,
302108,3021,โป่งตาลอง,PONG TA LONG,
302109,3021,คลองม่วง,KHLONG MUANG,
302110,3021,หนองน้ำแดง,NONG NAM DAENG,
302111,3021,วังไทร,WANG SAI,
302112,3021,พญาเย็น,PHAYA YEN,
302201,3022,หนองบุนนาก,NONG BUNNAK,
302202,3022,สารภี,SARAPHI,
302203,3022,ไทยเจริญ,THAI CHAROEN,
302204,3022,หนองหัวแรต,NONG HUA RAET,
302205,3022,แหลมทอง,LAEM THONG,
302206,3022,หนองตะไก้,NONG TAKAI,
302207,3022,ลุงเขว้า,LUNG KHWAO,
302208,3022,หนองไม้ไผ่,NONG MAI PHAI,
302209,3022,บ้านใหม่,BAN MAI,
302301,3023,แก้งสนามนาง,KAENG SANAM NANG,
302302,3023,โนนสำราญ,NON SAMRAN,
302303,3023,บึงพะไล,BUENG PHALAI,
302304,3023,สีสุก,SI SUK,
302305,3023,บึงสำโรง,BUENG SAMRONG,
302401,3024,โนนแดง,NON DAENG,
302402,3024,โนนตาเถร,NON TA THEN,
302403,3024,สำพะเนียง,SAM PHANIANG,
302404,3024,วังหิน,WANG HIN,
302405,3024,ดอนยาวใหญ่,DON YAO YAI,
302501,3025,วังน้ำเขียว,WANG NAM KHIAO,
302502,3025,วังหมี,WANG MI,
302503,3025,ระเริง,RAROENG,
302504,3025,อุดมทรัพย์,UDOM SAP,
302505,3025,ไทยสามัคคี,THAI SAMAKKHI,
302601,3026,สำนักตะคร้อ,SAMNAK TAKHRO,
302602,3026,หนองแวง,NONG WAENG,
302603,3026,บึงปรือ,BUENG PRUE,
302604,3026,วังยายทอง,WANG YAI THONG,
302701,3027,เมืองยาง,MUEANG YANG,
302702,3027,กระเบื้องนอก,KRABUEANG NOK,
302703,3027,ละหานปลาค้าว,LAHAN PLA KHAO,
302704,3027,โนนอุดม,NON UDOM,
302801,3028,สระพระ,SA PHRA,
302802,3028,มาบกราด,MAP KRAT,
302803,3028,พังเทียม,PHANG THIAM,
302804,3028,ทัพรั้ง,THAP RANG,
302805,3028,หนองหอย,NONG HOI,
302901,3029,ขุย,KHUI,
302902,3029,บ้านยาง,BAN YANG,
302903,3029,ช่องแมว,CHONG MAEO,
302904,3029,ไพล,PHRAI,
303001,3030,เมืองพะไล,MUEANG PHALAI,
303002,3030,โนนจาน,NON CHAN,
303003,3030,บัวลาย,BUA LAI,
303004,3030,หนองหว้า,NONG WA,
303101,3031,สีดา,SIDA,
303102,3031,โพนทอง,PHON THONG,
303103,3031,โนนประดู่,NON PRADU,
303104,3031,สามเมือง,SAM MUEANG,
303105,3031,หนองตาดใหญ่,NONG TAT YAI,
303201,3032,ช้างทอง,CHANG THONG,
303202,3032,ท่าช้าง,THA CHANG,
303203,3032,พระพุทธ,PHRAPHUT,
303204,3032,หนองงูเหลือม,NONG NGU LUEAM,
303205,3032,หนองยาง,NONG YANG,
310101,3101,ในเมือง,NAI MUEANG,
310102,3101,อิสาณ,I SAN,
310103,3101,เสม็ด,SAMET,
310104,3101,บ้านบัว,BAN BUA,
310105,3101,สะแกโพรง,SAKAE PHRONG,
310106,3101,สวายจีก,SAWAI CHIK,
310108,3101,บ้านยาง,BAN YANG,
310112,3101,พระครู,PHRAKHRU,
310113,3101,ถลุงเหล็ก,THALUNG LEK,
310114,3101,หนองตาด,NONG TAT,
310117,3101,ลุมปุ๊ก,LUMPUK,
310118,3101,สองห้อง,SONG HONG,
310119,3101,บัวทอง,BUA THONG,
310120,3101,ชุมเห็ด,CHUM HET,
310122,3101,หลักเขต,LAK KHET,
310125,3101,สะแกซำ,SAKAE SAM,
310126,3101,กลันทา,KALANTHA,
310127,3101,กระสัง,KRASANG,
310128,3101,เมืองฝาง,MUEANG FANG,
310201,3102,คูเมือง,KHU MUEANG,
310202,3102,ปะเคียบ,PAKHIAP,
310203,3102,บ้านแพ,BAN PHAE,
310204,3102,พรสำราญ,PHON SAMRAN,
310205,3102,หินเหล็กไฟ,HIN LEK FAI,
310206,3102,ตูมใหญ่,TUM YAI,
310207,3102,หนองขมาร,NONG KHAMAN,
310301,3103,กระสัง,KRASANG,
310302,3103,ลำดวน,LAMDUAN,
310303,3103,สองชั้น,SONG CHAN,
310304,3103,สูงเนิน,SUNG NOEN,
310305,3103,หนองเต็ง,NONG TENG,
310306,3103,เมืองไผ่,MUEANG PHAI,
310307,3103,ชุมแสง,CHUM SAENG,
310308,3103,บ้านปรือ,BAN PRUE,
310309,3103,ห้วยสำราญ,HUAI SAMRAN,
310310,3103,กันทรารมย์,KANTHARAROM,
310311,3103,ศรีภูมิ,SI PHUM,
310401,3104,นางรอง,NANG RONG,
310403,3104,สะเดา,SADAO,
310405,3104,ชุมแสง,CHUM SAENG,
310406,3104,หนองโบสถ์,NONG BOT,
310408,3104,หนองกง,NONG KONG,
310413,3104,ถนนหัก,THANON HAK,
310414,3104,หนองไทร,NONG SAI,
310415,3104,ก้านเหลือง,KAN LUEANG,
310416,3104,บ้านสิงห์,BAN SING,
310417,3104,ลำไทรโยง,LAM SAI YONG,
310418,3104,ทรัพย์พระยา,SAP PHRAYA,
310424,3104,หนองยายพิมพ์,NONG YAI PHIM,
310425,3104,หัวถนน,HUA THANON,
310426,3104,ทุ่งแสงทอง,THUNG SAENG THONG,
310427,3104,หนองโสน,NONG SANO,
310501,3105,หนองกี่,NONG KI,
310502,3105,เย้ยปราสาท,YOEI PRASAT,
310503,3105,เมืองไผ่,MUEANG PHAI,
310504,3105,ดอนอะราง,DON ARANG,
310505,3105,โคกสว่าง,KHOK SAWANG,
310506,3105,ทุ่งกระตาดพัฒนา,THUNG KRATAT PHATTHANA,
310507,3105,ทุ่งกระเต็น,THUNG KRATEN,
310508,3105,ท่าโพธิ์ชัย,THA PHO CHAI,
310509,3105,โคกสูง,KHOK SUNG,
310510,3105,บุกระสัง,BU KRASANG,
310601,3106,ละหานทราย,LAHAN SAI,
310603,3106,ตาจง,TA CHONG,
310604,3106,สำโรงใหม่,SAMRONG MAI,
310607,3106,หนองแวง,NONG WAENG,
310610,3106,หนองตะครอง,NONG TAKHRONG,
310611,3106,โคกว่าน,KHOK WAN,
310701,3107,ประโคนชัย,PRAKHON CHAI,
310702,3107,แสลงโทน,SALAENG THON,
310703,3107,บ้านไทร,BAN SAI,
310705,3107,ละเวี้ย,LAWIA,
310706,3107,จรเข้มาก,CHORAKHE MAK,
310707,3107,ปังกู,PANG KU,
310708,3107,โคกย่าง,KHOK YANG,
310710,3107,โคกม้า,KHOK MA,
310713,3107,ไพศาล,PHAISAN,
310714,3107,ตะโกตาพิ,TAKO TAPHI,
310715,3107,เขาคอก,KHAO KHOK,
310716,3107,หนองบอน,NONG BON,
310718,3107,โคกมะขาม,KHOK MAKHAM,
310719,3107,โคกตูม,KHOK TUM,
310720,3107,ประทัดบุ,PRATHAT BU,
310721,3107,สี่เหลี่ยม,SI LIAM,
310801,3108,บ้านกรวด,BAN KRUAT,
310802,3108,โนนเจริญ,NON CHAROEN,
310803,3108,หนองไม้งาม,NONG MAI NGAM,
310804,3108,ปราสาท,PRASAT,
310805,3108,สายตะกู,SAI TAKU,
310806,3108,หินลาด,HIN LAT,
310807,3108,บึงเจริญ,BUENG CHAROEN,
310808,3108,จันทบเพชร,CHANTHABOPHET,
310809,3108,เขาดินเหนือ,KHAO DIN NUEA,
310901,3109,พุทไธสง,PHUTTHAISONG,
310902,3109,มะเฟือง,MAFUEANG,
310903,3109,บ้านจาน,BAN CHAN,
310906,3109,บ้านเป้า,BAN PAO,
310907,3109,บ้านแวง,BAN WAENG,
310909,3109,บ้านยาง,BAN YANG,
310910,3109,หายโศก,HAI SOK,
311001,3110,ลำปลายมาศ,LAM PLAI MAT,
311002,3110,หนองคู,NONG KHU,
311003,3110,แสลงพัน,SALAENG PHAN,
311004,3110,ทะเมนชัย,THAMENCHAI,
311005,3110,ตลาดโพธิ์,TALAT PHO,
311006,3110,หนองกะทิง,NONG KATHING,
311007,3110,โคกกลาง,KHOK KLANG,
311008,3110,โคกสะอาด,KHOK SA-AT,
311009,3110,เมืองแฝก,MUEANG FAEK,
311010,3110,บ้านยาง,BAN YANG,
311011,3110,ผไทรินทร์,PHATHAI RIN,
311012,3110,โคกล่าม,KHOK LAM,
311013,3110,หินโคน,HIN KHON,
311014,3110,หนองบัวโคก,NONG BUA KHOK,
311015,3110,บุโพธิ์,BU PHO,
311016,3110,หนองโดน,NONG DON,
311101,3111,สตึก,SATUEK,
311102,3111,นิคม,NIKHOM,
311103,3111,ทุ่งวัง,THUNG WANG,
311104,3111,เมืองแก,MUEANG KAE,
311105,3111,หนองใหญ่,NONG YAI,
311106,3111,ร่อนทอง,RON THONG,
311109,3111,ดอนมนต์,DON MON,
311110,3111,ชุมแสง,CHUM SAENG,
311111,3111,ท่าม่วง,THA MUANG,
311112,3111,สะแก,SAKAE,
311114,3111,สนามชัย,SANAM CHAI,
311115,3111,กระสัง,KRASANG,
311201,3112,ปะคำ,PAKHAM,
311202,3112,ไทยเจริญ,THAI CHAROEN,
311203,3112,หนองบัว,NONG BUA,
311204,3112,โคกมะม่วง,KHOK MAMUANG,
311205,3112,หูทำนบ,HU THAMNOP,
311301,3113,นาโพธิ์,NA PHO,
311302,3113,บ้านคู,BAN KHU,
311303,3113,บ้านดู่,BAN DU,
311304,3113,ดอนกอก,DON KOK,
311305,3113,ศรีสว่าง,SI SAWANG,
311401,3114,สระแก้ว,SA KAEO,
311402,3114,ห้วยหิน,HUAI HIN,
311403,3114,ไทยสามัคคี,THAI SAMAKKHI,
311404,3114,หนองชัยศรี,NONG CHAI SI,
311405,3114,เสาเดียว,SAO DIAO,
311406,3114,เมืองฝ้าย,MUEANG FAI,
311407,3114,สระทอง,SA THONG,
311501,3115,จันดุม,CHAN DUM,
311502,3115,โคกขมิ้น,KHOK KHAMIN,
311503,3115,ป่าชัน,PA CHAN,
311504,3115,สะเดา,SADAO,
311505,3115,สำโรง,SAMRONG,
311601,3116,ห้วยราช,HUAI RAT,
311602,3116,สามแวง,SAM WAENG,
311603,3116,ตาเสา,TA SAO,
311604,3116,บ้านตะโก,BAN TAKO,
311605,3116,สนวน,SANUAN,
311606,3116,โคกเหล็ก,KHOK LEK,
311607,3116,เมืองโพธิ์,MUEANG PHO,
311608,3116,ห้วยราชา,HUAI RACHA,
311701,3117,โนนสุวรรณ,NON SUWAN,
311702,3117,ทุ่งจังหัน,THUNG CHANGHAN,
311703,3117,โกรกแก้ว,KROK KAEO,
311704,3117,ดงอีจาน,DONG I CHAN,
311801,3118,ชำนิ,CHAMNI,
311802,3118,หนองปล่อง,NONG PLONG,
311803,3118,เมืองยาง,MUEANG YANG,
311804,3118,ช่อผกา,CHO PHAKA,
311805,3118,ละลวด,LALUAT,
311806,3118,โคกสนวน,KHOK SANUAN,
311901,3119,หนองแวง,NONG WAENG,
311902,3119,ทองหลาง,THONG LANG,
311903,3119,แดงใหญ่,DAENG YAI,
311904,3119,กู่สวนแตง,KU SUAN TAENG,
311905,3119,หนองเยือง,NONG YUEANG,
312001,3120,โนนดินแดง,NON DIN DAENG,
312002,3120,ส้มป่อย,SOM POI,
312003,3120,ลำนางรอง,LAM NANG RONG,
312101,3121,บ้านด่าน,BAN DAN,
312102,3121,ปราสาท,PRASAT,
312103,3121,วังเหนือ,WANG NUEA,
312104,3121,โนนขวาง,NON KHWANG,
312201,3122,แคนดง,KHAEN DONG,
312202,3122,ดงพลอง,DONG PHLONG,
312203,3122,สระบัว,SA BUA,
312204,3122,หัวฝาย,HUA FAI,
312301,3123,เจริญสุข,CHAROEN SUK,
312302,3123,ตาเป๊ก,TA PEK,
312303,3123,อีสานเขต,ISAN KHET,
312304,3123,ถาวร,THAWON,
312305,3123,ยายแย้มวัฒนา,YAI YAEM WATTHANA,
320101,3201,ในเมือง,NAI MUEANG,
320102,3201,ตั้งใจ,TANG CHAI,
320103,3201,เพี้ยราม,PHIA RAM,
320104,3201,นาดี,NA DI,
320105,3201,ท่าสว่าง,THA SAWANG,
320106,3201,สลักได,SALAK DAI,
320107,3201,ตาอ็อง,TA-ONG,
320109,3201,สำโรง,SAMRONG,
320110,3201,แกใหญ่,KAE YAI,
320111,3201,นอกเมือง,NOK MUEANG,
320112,3201,คอโค,KHO KHO,
320113,3201,สวาย,SAWAI,
320114,3201,เฉนียง,CHANIANG,
320116,3201,เทนมีย์,THEN MI,
320118,3201,นาบัว,NA BUA,
320119,3201,เมืองที,MUEANG THI,
320120,3201,ราม,RAM,
320121,3201,บุฤาษี,BU RUESI,
320122,3201,ตระแสง,TRASAENG,
320125,3201,แสลงพันธ์,SALAENG PHAN,
320126,3201,กาเกาะ,KA KO,
320201,3202,ชุมพลบุรี,CHUMPHON BURI,
320202,3202,นาหนองไผ่,NA NONG PHAI,
320203,3202,ไพรขลา,PHRAI KHLA,
320204,3202,ศรีณรงค์,SI NARONG,
320205,3202,ยะวึก,YAWUEK,
320206,3202,เมืองบัว,MUEANG BUA,
320207,3202,สระขุด,SA KHUT,
320208,3202,กระเบื้อง,KRABUEANG,
320209,3202,หนองเรือ,NONG RUEA,
320301,3203,ท่าตูม,THA TUM,
320302,3203,กระโพ,KRAPHO,
320303,3203,พรมเทพ,PHROM THEP,
320304,3203,โพนครก,PHON KHROK,
320305,3203,เมืองแก,MUEANG KAE,
320306,3203,บะ,BA,
320307,3203,หนองบัว,NONG BUA,
320308,3203,บัวโคก,BUA KHOK,
320309,3203,หนองเมธี,NONG METHI,
320310,3203,ทุ่งกุลา,THUNG KULA,
320401,3204,จอมพระ,CHOM PHRA,
320402,3204,เมืองลีง,MUEANG LUENG,
320403,3204,กระหาด,KRAHAT,
320404,3204,บุแกรง,BU KRAENG,
320405,3204,หนองสนิท,NONG SANIT,
320406,3204,บ้านผือ,BAN PHUE,
320407,3204,ลุ่มระวี,LUM RAWI,
320408,3204,ชุมแสง,CHUM SAENG,
320409,3204,เป็นสุข,PEN SUK,
320501,3205,กังแอน,KANG AEN,
320502,3205,ทมอ,THAMO,
320503,3205,ไพล,PHRAI,
320504,3205,ปรือ,PRUE,
320505,3205,ทุ่งมน,THUNG MON,
320506,3205,ตาเบา,TA BAO,
320507,3205,หนองใหญ่,NONG YAI,
320508,3205,โคกยาง,KHOK YANG,
320509,3205,โคกสะอาด,KHOK SA-AT,
320510,3205,บ้านไทร,BAN SAI,
320511,3205,โชคนาสาม,CHOK NA SAM,
320512,3205,เชื้อเพลิง,CHUE PHLOENG,
320513,3205,ปราสาททนง,PRASAT THANONG,
320514,3205,ตานี,TANI,
320515,3205,บ้านพลวง,BAN PHLUANG,
320516,3205,กันตวจระมวล,KANTA WACHARAMUAN,
320517,3205,สมุด,SAMUT,
320518,3205,ประทัดบุ,PRATHAT BU,
320601,3206,กาบเชิง,KAP CHOENG,
320604,3206,คูตัน,KHU TAN,
320605,3206,ด่าน,DAN,
320606,3206,แนงมุด,NAENG MUT,
320607,3206,โคกตะเคียน,KHOK TAKHIAN,
320610,3206,ตะเคียน,TAKHIAN,
320701,3207,รัตนบุรี,RATTANA BURI,
320702,3207,ธาตุ,THAT,
320703,3207,แก,KAE,
320704,3207,ดอนแรด,DON RAET,
320705,3207,หนองบัวทอง,NONG BUA THONG,
320706,3207,หนองบัวบาน,NONG BUA BAN,
320709,3207,ไผ่,PHAI,
320711,3207,เบิด,BOET,
320713,3207,น้ำเขียว,NAM KHIAO,
320714,3207,กุดขาคีม,KUT KHA KHIM,
320715,3207,ยางสว่าง,YANG SAWANG,
